Concentração de entrada;Vazão de entrada;Temperatura de entrada;Nível do Reator;Concentração de Produto A;Concentração de Produto B;Temperatura do Reator;Vazão de Refrigerante;Vazão de Produto;Temperatura Refrigerante;Pressão Refrigerante;Sinal de Controle Nível;Sinal de Controle de Vazão;Setpoint Controle Vazão;Falha;data
19.969;0.24985;29.729;1.999;2.8482;17.174;80.13;0.948709982;0.24803;20.074;56264;25;40.811;0.89789;1;03/09/2020 13:20
20.006;0.24853;30.096;1.9978;2.8643;16.962;79.978;0.936651911;0.25026;20.061;56472;24.836;40.904;0.9097;1;03/09/2020 13:30
19.947;0.25186;30.288;2.0092;2.8454;17.348;80.022;0.839070679;0.24593;19.713;56312;25.564;40.595;0.89868;1;03/09/2020 13:40
19.917;0.25067;29.937;2.0031;2.8471;17.254;79.865;0.902158093;0.25375;20.114;55828;25.163;40.634;0.90139;1;03/09/2020 13:50
19.679;0.25157;29.772;1.9842;2.8189;16.994;80.124;0.845243535;0.2509;19.958;56203;24.834;40.658;0.90281;1;03/09/2020 14:00
19.903;0.25028;29.959;2.0099;2.8743;17.401;79.945;0.950132836;0.25335;20.003;56918;24.972;40.892;0.90015;1;03/09/2020 14:10
19.782;0.24823;30.236;1.9947;2.8502;17.118;79.863;0.969343055;0.24772;19.675;56557;25.491;40.911;0.88724;1;03/09/2020 14:20
19.955;0.24977;30.093;2.0253;2.8841;17.257;80.242;0.821640196;0.24542;20.097;56187;24.977;41.165;0.91084;1;03/09/2020 14:30
20.054;0.24714;30.166;1.9968;2.838;17.162;79.976;0.93980988;0.25041;19.831;55780;25.223;40.83;0.90411;1;03/09/2020 14:40
20.179;0.24821;29.936;1.9836;2.8763;17.179;79.783;0.881017267;0.24843;20.127;56201;25.404;40.568;0.89715;1;03/09/2020 14:50
20.037;0.25067;30.05;2.0064;2.8558;16.819;80.237;0.872221516;0.2542;20.186;55807;24.951;40.6;0.907;1;03/09/2020 15:00
20.139;0.24947;29.945;2.0032;2.8316;17.043;79.632;0.870905943;0.25486;20.096;55649;25.495;40.809;0.89916;1;03/09/2020 15:10
20.304;0.25164;29.922;1.993;2.8386;17.293;79.976;0.952017165;0.24979;19.908;55868;25.092;40.598;0.89758;1;03/09/2020 15:20
19.988;0.25261;29.937;1.9996;2.8411;16.959;79.864;0.922158047;0.25226;20.175;56481;25.513;40.476;0.90025;1;03/09/2020 15:30
19.881;0.24899;30.094;1.9893;2.8319;17.262;80.004;0.896005306;0.24761;20.264;55612;25.629;40.574;0.89391;1;03/09/2020 15:40
20.117;0.24885;29.693;1.9859;2.8416;17.118;80.164;0.918189887;0.24592;19.995;55888;25.164;40.66;0.89804;1;03/09/2020 15:50
19.789;0.2503;29.911;1.9971;2.8568;16.773;80;0.941308872;0.24667;20.07;57005;24.899;40.985;0.89766;1;03/09/2020 16:00
20.25;0.25011;29.831;2.0049;2.819;17.039;79.979;0.8629393;0.25331;20.067;55845;25.217;40.865;0.89225;1;03/09/2020 16:10
19.856;0.24968;29.783;2.007;2.8599;17.333;80.035;0.873872781;0.25136;19.981;55567;25.571;40.363;0.90744;1;03/09/2020 16:20
20.077;0.25016;29.955;1.9967;2.8374;17.307;79.837;0.917250091;0.25337;19.926;55938;24.909;40.667;0.89549;1;03/09/2020 16:30
19.972;0.24747;29.995;2.0024;2.8553;17.065;80.22;0.953856917;0.24666;19.924;57091;24.69;40.281;0.89573;1;03/09/2020 16:40
19.933;0.25003;29.982;2.0146;2.8575;17.205;79.944;0.953427154;0.2504;19.934;56420;25.587;40.458;0.90403;1;03/09/2020 16:50
20.219;0.24695;30.082;2.0091;2.8637;16.939;80.378;0.89434586;0.24895;19.848;56228;25.041;40.97;0.89439;1;03/09/2020 17:00
19.816;0.24962;29.914;1.9884;2.8224;16.924;80.093;0.846089211;0.24932;19.691;56114;25.78;40.53;0.90961;1;03/09/2020 17:10
20.058;0.24996;30.049;2.0134;2.8561;17.082;79.845;0.810737777;0.24633;20;55956;25.25;40.511;0.90236;1;03/09/2020 17:20
19.94;0.24658;30.11;2.004;2.8177;16.943;79.82;0.866337467;0.24998;19.847;57299;25.47;40.544;0.90271;1;03/09/2020 17:30
19.934;0.24996;29.644;1.9997;2.8195;17.183;80.095;0.948892701;0.25207;19.813;56263;24.745;40.783;0.90709;1;03/09/2020 17:40
20.044;0.25158;29.97;1.9994;2.8323;16.961;79.943;0.875264899;0.24692;19.916;55627;25.704;40.735;0.90114;1;03/09/2020 17:50
19.865;0.25096;30.012;1.992;2.8187;17.113;79.994;0.905869268;0.25161;20.053;56290;24.929;40.884;0.89782;1;03/09/2020 18:00
20.115;0.24976;30.413;2.0058;2.8416;17.111;79.908;0.915621173;0.25129;19.854;56497;24.996;40.217;0.90198;1;03/09/2020 18:10
19.791;0.25015;29.954;2.0034;2.8938;17.25;80.049;0.810889471;0.25049;19.731;56053;24.851;40.385;0.9027;1;03/09/2020 18:20
19.959;0.25046;29.773;1.9847;2.8648;16.92;79.944;0.95068292;0.24707;19.965;56196;25.121;40.857;0.89954;1;03/09/2020 18:30
19.757;0.25041;30.185;1.987;2.8243;17.33;79.947;0.974468201;0.24797;19.891;56768;25.126;40.514;0.91203;1;03/09/2020 18:40
19.872;0.25081;29.917;2.0117;2.8446;17.291;79.903;0.907134131;0.24594;20.055;56710;25.635;40.507;0.90748;1;03/09/2020 18:50
20.113;0.2501;29.772;2.0028;2.8205;17.144;80.071;0.942893345;0.24803;20.014;56125;25.084;40.45;0.90006;1;03/09/2020 19:00
20.1;0.25163;29.872;1.9998;2.8318;17.253;79.985;0.863666652;0.25066;19.929;55316;25.109;40.35;0.90354;1;03/09/2020 19:10
20.041;0.25153;29.88;1.9911;2.8667;16.777;80.144;0.935765806;0.24869;19.925;55175;25.44;41.034;0.90664;1;03/09/2020 19:20
20.205;0.25147;29.754;2.0051;2.8624;17.138;80.237;0.981548681;0.25031;20.122;56286;25.047;40.928;0.90887;1;03/09/2020 19:30
20.016;0.25148;30.139;2.0032;2.841;17.129;80.306;0.962469014;0.24929;20.327;56021;25.668;41.177;0.88944;1;03/09/2020 19:40
20.044;0.25112;30.04;2.0141;2.8468;17.158;79.943;0.863932339;0.25266;19.908;56076;24.848;40.866;0.89889;1;03/09/2020 19:50
19.757;0.24981;29.897;1.9958;2.8401;17.154;80.064;0.869365469;0.2459;19.93;56515;25.251;40.67;0.90757;1;03/09/2020 20:00
20.209;0.2505;30.014;2.0033;2.8496;16.973;80.04;0.893954591;0.25121;19.784;56085;25.638;40.623;0.89644;1;03/09/2020 20:10
20.014;0.24927;29.973;2.0024;2.8289;17.164;79.787;0.887569233;0.24979;20.043;56693;25.466;40.577;0.90433;1;03/09/2020 20:20
20.137;0.25357;29.987;2.0077;2.8523;16.996;79.97;0.904970561;0.24354;19.799;56668;25.167;40.643;0.89591;1;03/09/2020 20:30
19.952;0.25276;30.268;2.0065;2.8892;17.219;80.106;0.956894364;0.24689;20.259;55322;25.172;40.726;0.89991;1;03/09/2020 20:40
20.121;0.24794;30.021;2.01;2.8256;17.166;80.1;0.907265535;0.2494;20.176;56253;24.598;40.985;0.89808;1;03/09/2020 20:50
19.922;0.24867;30.109;2.0113;2.849;16.855;80.075;0.965630929;0.2494;19.958;55501;25.233;40.796;0.89079;1;03/09/2020 21:00
19.686;0.25015;30.269;1.9908;2.8198;17.241;80.216;0.900631605;0.2468;19.723;56603;24.947;40.484;0.89903;1;03/09/2020 21:10
20.455;0.24732;29.841;1.9872;2.8772;17.318;79.773;0.890430582;0.25192;19.947;56150;25.432;40.514;0.89648;1;03/09/2020 21:20
20.097;0.24908;29.966;2.0046;2.8798;17.203;79.828;0.934287993;0.24931;19.967;55871;25.486;40.773;0.89936;1;03/09/2020 21:30
20.035;0.25102;30.075;1.9984;2.8452;17.094;79.87;0.918160902;0.24659;20.055;56300;25.643;40.518;0.89426;1;03/09/2020 21:40
19.8;0.24939;30.003;1.999;2.8637;17.306;80.081;0.896403926;0.24984;20.106;56328;24.57;40.494;0.90357;1;03/09/2020 21:50
19.962;0.25008;30.049;2.0086;2.8473;17.085;80.062;0.836283637;0.24854;19.666;55575;25.232;40.909;0.90286;1;03/09/2020 22:00
19.895;0.25187;30.184;1.9838;2.8298;17.052;79.995;0.862964773;0.2519;19.938;56607;25.63;41.029;0.9013;1;03/09/2020 22:10
20.007;0.25202;29.95;1.9937;2.8478;17.093;79.938;0.927034202;0.24904;20.036;56225;24.689;40.304;0.89654;1;03/09/2020 22:20
19.899;0.25046;29.827;2.0133;2.829;17.253;80.198;0.92056857;0.2538;19.904;55543;25.132;41.017;0.90065;1;03/09/2020 22:30
19.8;0.25294;29.934;1.9937;2.8656;17.211;79.793;0.842194161;0.24692;20.209;56839;25.248;40.818;0.90309;1;03/09/2020 22:40
19.963;0.25072;29.943;1.9805;2.8489;16.97;79.884;0.903366333;0.24872;20.108;56401;25.224;41.041;0.90222;1;03/09/2020 22:50
19.97;0.24919;29.764;1.9996;2.8399;17.31;80.051;0.92561422;0.25075;19.994;55783;25.543;40.763;0.8993;1;03/09/2020 23:00
19.742;0.24993;29.995;2.0176;2.8563;17.137;80.13;0.853270228;0.25692;19.982;56023;25.542;40.66;0.88749;1;03/09/2020 23:10
19.979;0.25071;29.941;2.0097;2.8821;16.997;79.892;0.85522139;0.25394;19.773;56330;24.883;40.711;0.89358;1;03/09/2020 23:20
20.14;0.24916;30.094;2.0012;2.8052;16.998;80.161;0.953071691;0.251;19.962;55650;24.823;40.648;0.90302;1;03/09/2020 23:30
20.209;0.25152;30.259;2.0038;2.8353;16.922;80.096;0.830992101;0.24561;19.879;55822;25.281;40.67;0.8901;1;03/09/2020 23:40
19.796;0.24785;29.936;2.0017;2.8513;17.146;79.814;0.922881174;0.24812;20.018;56295;25.31;40.386;0.90184;1;03/09/2020 23:50
19.916;0.25142;30.049;1.9957;2.8505;17.199;79.588;0.941672398;0.24819;20.132;55915;25.516;40.754;0.90227;1;04/09/2020 00:00
19.929;0.24778;29.934;1.9876;2.8275;17.01;80.07;0.830039708;0.25089;19.954;55934;25.085;41.086;0.90527;1;04/09/2020 00:10
20.278;0.25121;29.906;2.0103;2.8702;16.917;79.734;0.88985244;0.25313;20.035;55935;25.222;40.602;0.89923;1;04/09/2020 00:20
19.998;0.25204;29.985;2.0099;2.8599;17.053;79.976;0.849110507;0.24878;19.746;56395;25.558;40.613;0.90846;1;04/09/2020 00:30
19.992;0.24843;29.875;1.9989;2.8319;17.31;80.146;0.901338483;0.25128;19.928;56193;25.318;40.771;0.88759;1;04/09/2020 00:40
19.905;0.24725;30.104;1.9925;2.8465;16.961;80.076;0.880943364;0.2511;19.901;56763;25.451;40.758;0.89372;1;04/09/2020 00:50
20.095;0.24739;29.713;1.9915;2.8649;17.094;79.671;0.838552657;0.25177;20.285;55703;25.767;40.431;0.88876;1;04/09/2020 01:00
19.918;0.25057;29.925;2.0048;2.8575;16.909;80.208;0.924848746;0.25657;19.973;56287;25.226;40.767;0.90052;1;04/09/2020 01:10
20.138;0.24945;30.016;1.9933;2.8402;17.071;80.056;0.920536411;0.24761;19.874;56123;25.693;40.853;0.90635;1;04/09/2020 01:20
20.028;0.25051;29.856;2.0063;2.8661;17.342;79.99;0.880022507;0.24686;20.102;57052;24.801;40.669;0.895;1;04/09/2020 01:30
19.879;0.25232;30.11;1.9786;2.8294;17.251;80.067;0.915605015;0.24953;19.845;56714;25.122;40.854;0.90636;1;04/09/2020 01:40
19.516;0.24722;30.157;2.0029;2.8115;17.064;80.145;0.846107275;0.24918;20.235;56437;24.927;40.629;0.90757;1;04/09/2020 01:50
19.805;0.25228;30.239;2.0065;2.8785;16.839;79.802;0.860709387;0.25008;19.874;56278;25.52;40.426;0.89599;1;04/09/2020 02:00
20.019;0.2509;30.079;1.9995;2.84;17.314;80.2;0.853002404;0.24799;20.075;56797;25.543;40.547;0.8951;1;04/09/2020 02:10
19.798;0.25114;30.042;1.9977;2.8572;17.318;79.724;0.899126878;0.25422;20.078;55621;24.474;40.699;0.90657;1;04/09/2020 02:20
19.984;0.24555;30.098;2.0102;2.8418;17.267;80.183;0.88854221;0.24844;19.93;56764;25.351;40.602;0.90265;1;04/09/2020 02:30
19.72;0.25062;30.317;2.0072;2.882;17.24;79.923;0.971561938;0.25038;19.911;56441;25.036;40.928;0.90294;1;04/09/2020 02:40
19.777;0.25077;30.139;1.9889;2.8554;17.143;80.052;0.897075759;0.25004;19.928;56741;25.495;40.738;0.90654;1;04/09/2020 02:50
19.936;0.25207;30.191;1.9899;2.8561;17.059;79.998;0.925783415;0.24745;19.891;56341;25.338;40.663;0.90499;1;04/09/2020 03:00
19.752;0.24949;29.818;2.014;2.8384;17.111;80.08;0.928462868;0.24989;19.892;56807;25.546;40.902;0.89987;1;04/09/2020 03:10
20.14;0.25102;29.914;2.0161;2.8711;17.174;80.168;0.912479342;0.25285;19.864;55995;25.068;40.505;0.89876;1;04/09/2020 03:20
19.892;0.24688;30.132;2.0028;2.832;17.077;80.021;0.914797755;0.25382;19.815;56340;25.008;40.489;0.89423;1;04/09/2020 03:30
19.93;0.24953;29.913;2.012;2.8157;17.065;79.961;0.948873407;0.24144;20.07;56502;24.503;40.951;0.89695;1;04/09/2020 03:40
19.958;0.25237;30.046;2.0033;2.8517;17.022;80.133;0.857383608;0.25138;20.248;55805;25.95;40.877;0.89301;1;04/09/2020 03:50
20.083;0.25065;29.966;1.9948;2.8641;17.244;80.172;0.957310788;0.24912;19.851;56634;24.946;40.652;0.90898;1;04/09/2020 04:00
20.083;0.24994;29.932;1.9973;2.8388;16.919;79.936;0.939493187;0.25026;19.915;55967;25.093;40.619;0.90533;1;04/09/2020 04:10
20.245;0.2476;30.095;1.9889;2.8798;17.155;80.024;0.859120535;0.25107;20.084;56325;25.26;40.662;0.90879;1;04/09/2020 04:20
20.255;0.24664;30.198;2.0027;2.8594;17.12;79.98;0.945856292;0.24906;19.995;55941;25.62;40.972;0.89426;1;04/09/2020 04:30
19.675;0.25169;30.048;2.0108;2.8568;17.176;80.031;0.942992551;0.25181;20.054;56687;25.175;40.713;0.89711;1;04/09/2020 04:40
20.092;0.25042;29.913;2.0047;2.8426;16.945;80.088;0.970653124;0.24892;20.116;56772;25.172;40.858;0.89884;1;04/09/2020 04:50
19.631;0.25047;29.826;2;2.8642;17.139;80.327;0.889267383;0.24838;19.978;56834;25.661;40.797;0.90231;1;04/09/2020 05:00
19.871;0.24896;30.054;1.9946;2.8191;17.4;79.975;0.964525109;0.24717;20.003;55802;25.321;40.959;0.90361;1;04/09/2020 05:10
20.073;0.24722;30.016;2.0015;2.86;17.365;80.259;0.90746874;0.25146;19.888;56546;25.453;40.542;0.8982;1;04/09/2020 05:20
20.087;0.2518;29.956;1.9983;2.8481;17.123;80.268;0.847480677;0.24876;20.211;56641;25.042;40.41;0.89237;1;04/09/2020 05:30
20.126;0.25089;29.982;2.0201;2.8371;17.148;79.794;0.867213161;0.24868;20.144;56014;24.994;40.778;0.89985;1;04/09/2020 05:40
19.62;0.2503;29.859;2.0139;2.8326;17.153;79.942;0.93760952;0.25326;19.694;56011;25.745;40.629;0.90402;1;04/09/2020 05:50
19.723;0.25252;30.029;2.0174;2.8569;16.932;80.079;0.97709831;0.25186;19.95;56621;25.712;40.498;0.90226;1;04/09/2020 06:00
20.112;0.24973;30.121;1.9864;2.8598;17.287;80.142;0.85084393;0.25084;19.9;56348;24.709;40.651;0.89968;1;04/09/2020 06:10
19.641;0.24827;29.956;1.9898;2.8531;17.122;79.945;0.897232966;0.25207;19.895;56112;25.443;40.778;0.89858;1;04/09/2020 06:20
20.004;0.24933;30.013;2.0132;2.8344;17.266;80.074;0.885089368;0.24626;20.049;56256;24.799;40.497;0.90305;1;04/09/2020 06:30
20.293;0.24798;30.013;1.9983;2.8363;17.29;80.245;0.971739366;0.25105;20.01;56467;24.587;40.57;0.89882;1;04/09/2020 06:40
19.93;0.24913;30.14;1.9897;2.8881;17.164;79.853;0.859836765;0.2501;20.125;55624;25.546;41.069;0.88939;1;04/09/2020 06:50
19.828;0.24709;29.905;1.9934;2.8728;16.867;79.96;0.945230229;0.25089;19.949;55899;24.696;40.732;0.89392;1;04/09/2020 07:00
19.894;0.25134;30.01;2.0047;2.8587;17.207;79.771;0.872067075;0.25106;19.724;56052;25.441;40.98;0.89625;1;04/09/2020 07:10
19.838;0.25208;29.893;1.9929;2.8384;16.99;79.86;0.930137155;0.24975;19.871;55934;25.32;40.839;0.89759;1;04/09/2020 07:20
19.858;0.24947;29.809;1.9913;2.8312;17.055;80.03;0.845449852;0.24947;19.779;56783;24.539;40.696;0.89385;1;04/09/2020 07:30
19.859;0.25192;30.452;1.9926;2.818;17.293;79.842;0.963011066;0.25157;20.08;55344;25.158;40.494;0.9034;1;04/09/2020 07:40
19.825;0.25091;30.189;2.0027;2.8267;17.068;80.404;0.818373886;0.25394;19.845;56022;24.521;40.579;0.90688;1;04/09/2020 07:50
20.033;0.25119;29.772;1.9989;2.8667;17.317;80.12;0.917700588;0.24986;19.717;56213;25.046;40.491;0.89578;1;04/09/2020 08:00
20.157;0.25323;30.136;1.9842;2.8235;17.121;79.996;0.921300178;0.2541;20.008;55584;25.112;40.782;0.90544;1;04/09/2020 08:10
19.953;0.24857;29.833;1.9925;2.8538;17.074;80.129;0.872631955;0.24934;20.453;55990;25.007;40.714;0.89746;1;04/09/2020 08:20
19.879;0.24953;29.796;2.0051;2.8492;17.037;79.944;0.86437165;0.24784;20.036;55754;25.138;40.961;0.8913;1;04/09/2020 08:30
19.966;0.25051;29.87;2.0044;2.8545;16.954;80.179;0.916013928;0.24999;19.927;56323;25.297;40.473;0.88762;1;04/09/2020 08:40
19.794;0.24732;30.168;2.0004;2.8527;17.013;80.04;0.853421544;0.24832;19.949;55946;25.123;40.569;0.89978;1;04/09/2020 08:50
19.866;0.25252;29.714;2.0138;2.8419;17.137;80.219;0.912010499;0.25156;20.058;56323;24.933;41.049;0.89422;1;04/09/2020 09:00
19.667;0.25277;29.963;2.0126;2.8792;16.905;79.994;0.788849328;0.24824;19.984;56228;25.841;40.909;0.88921;1;04/09/2020 09:10
20.111;0.24725;30.058;2.0013;2.8412;17.298;80.264;0.804828018;0.24898;19.944;56103;25.185;40.622;0.8937;1;04/09/2020 09:20
20.125;0.25177;29.884;2.0017;2.8442;17.109;79.762;0.895969875;0.25009;19.994;56400;25.194;40.547;0.90026;1;04/09/2020 09:30
20.086;0.24835;29.931;1.9877;2.8569;16.974;80.137;0.9427382;0.24865;20.149;55916;25.032;40.667;0.90234;1;04/09/2020 09:40
19.945;0.2485;29.928;1.9905;2.8618;17.376;79.981;0.833129856;0.24872;20.036;56754;24.852;40.845;0.90019;1;04/09/2020 09:50
19.823;0.2528;29.894;1.9865;2.8724;17.116;79.704;0.930636689;0.25007;20.041;56045;25.436;41.06;0.90009;1;04/09/2020 10:00
19.844;0.25246;29.95;2.0219;2.8658;17.193;80.021;0.91202293;0.24377;20.044;55821;25.164;40.588;0.90951;1;04/09/2020 10:10
19.992;0.24807;29.99;1.988;2.8883;17.247;80.091;0.872941257;0.24872;20.022;55963;24.843;40.674;0.90633;1;04/09/2020 10:20
19.973;0.24607;29.844;2.0006;2.8412;16.873;79.985;0.902373014;0.24871;19.913;55934;25.199;40.899;0.9038;1;04/09/2020 10:30
19.841;0.2507;30.042;2.0048;2.8459;17.198;80.058;0.98550252;0.2504;19.914;56875;25.073;41.135;0.89546;1;04/09/2020 10:40
19.967;0.25077;29.958;1.9996;2.8545;16.965;79.934;0.840266759;0.24841;19.873;55931;25.511;40.937;0.90446;1;04/09/2020 10:50
19.987;0.24815;29.971;1.9921;2.8579;16.807;79.933;0.91419398;0.24605;20.133;56250;25.328;40.294;0.90544;1;04/09/2020 11:00
19.837;0.24729;29.752;2.021;2.8517;17.207;79.867;0.912462027;0.24723;19.994;55676;25.104;40.726;0.90057;1;04/09/2020 11:10
20.199;0.2521;30.048;1.9879;2.8507;17.028;79.989;0.913623391;0.25418;20.118;56079;24.979;40.437;0.89922;3;04/09/2020 11:20
20.182;0.25058;30.051;2.0035;2.8242;17.091;79.955;0.894294781;0.24506;19.877;56116;25.081;40.881;0.9011;3;04/09/2020 11:30
19.942;0.24822;29.816;1.9863;2.8269;17.209;80.155;0.864335563;0.24723;19.879;56062;25.102;44.488;0.89622;3;04/09/2020 11:40
20.216;0.2508;29.871;1.9896;2.864;17.171;80.242;0.83638643;0.25345;19.933;55582;25.418;49.035;0.92004;3;04/09/2020 11:50
19.97;0.2464;29.866;1.9955;2.8481;16.944;80.513;0.797371621;0.25146;19.856;56681;25.302;53.717;0.91579;3;04/09/2020 12:00
20.004;0.24781;30.086;1.9998;2.8211;17.069;80.689;0.855239353;0.24911;19.907;57101;24.801;58.059;0.92055;3;04/09/2020 12:10
20.136;0.25215;29.774;1.9839;2.8096;17.068;80.324;0.889897709;0.24813;20.173;57068;24.907;62.675;0.94163;3;04/09/2020 12:20
19.921;0.25289;30.141;2.0121;2.8143;17.229;80.511;0.908361449;0.24961;19.978;56562;25.033;65.685;0.94293;3;04/09/2020 12:30
19.945;0.25245;30.085;1.9963;2.8516;17.054;80.365;0.928416257;0.2471;20.034;56659;24.582;68.584;0.94472;3;04/09/2020 12:40
19.876;0.25012;29.893;1.9711;2.8438;16.994;80.507;1.004008614;0.24612;19.939;56491;25.21;71.555;0.94371;3;04/09/2020 12:50
20.205;0.25126;30.065;2.0106;2.8293;17.299;80.182;0.853464775;0.25033;19.995;55637;24.756;73.51;0.97013;3;04/09/2020 13:00
19.875;0.25236;29.656;2.0001;2.8056;17.178;79.905;0.95485642;0.24653;19.855;56089;25.283;75.41;0.94046;3;04/09/2020 13:10
20.004;0.25193;30.101;2.0101;2.7867;16.918;79.938;0.936953172;0.25271;20.105;56544;24.896;75.895;0.94867;3;04/09/2020 13:20
19.922;0.24908;30.083;1.9987;2.8556;17.312;79.962;0.931440502;0.24423;20.272;56318;24.526;76.865;0.92483;3;04/09/2020 13:30
20.086;0.24749;29.911;2.0105;2.8376;16.794;79.724;0.907814511;0.24983;20.098;56237;25.228;76.667;0.92101;3;04/09/2020 13:40
20.083;0.24762;29.911;1.9942;2.853;17.088;79.944;0.924588999;0.25472;20.032;56401;24.859;76.522;0.92043;3;04/09/2020 13:50
20.288;0.25456;29.933;2.0027;2.8253;17.144;79.799;0.955104474;0.2556;20.058;56416;25.412;75.703;0.92397;3;04/09/2020 14:00
19.894;0.2509;30.02;1.9902;2.8665;17.051;79.79;0.943538584;0.25119;20.15;56438;25.32;74.603;0.9127;3;04/09/2020 14:10
19.96;0.2493;30.017;2.0049;2.8649;17.108;79.494;0.854503221;0.25221;19.821;55980;24.905;73.541;0.90675;3;04/09/2020 14:20
20.13;0.24949;30.036;1.9994;2.872;17.178;79.464;0.94321843;0.24926;19.904;56158;25.288;72.018;0.88735;3;04/09/2020 14:30
20.035;0.25177;29.581;2.0073;2.8967;17.36;79.456;0.915850566;0.25041;20.174;55511;25.146;70.664;0.88399;3;04/09/2020 14:40
19.725;0.25338;30.131;1.9949;2.8358;17.123;79.609;0.972369128;0.25316;20.13;56437;24.952;69.602;0.88716;3;04/09/2020 14:50
20.313;0.24682;30.009;1.9943;2.8463;17.158;79.827;0.846594854;0.24843;20.22;56404;25.009;68.121;0.88451;3;04/09/2020 15:00
19.799;0.24899;29.905;2.0073;2.8539;17.447;79.827;0.854648329;0.25038;19.787;56924;25.378;67.558;0.88027;3;04/09/2020 15:10
20.056;0.24959;30.093;2.0011;2.8795;17.185;79.78;0.820972528;0.25175;20.117;56056;25.143;66.912;0.87253;3;04/09/2020 15:20
20.076;0.25017;30.265;2;2.8824;17.183;79.91;0.885564493;0.25026;20.141;56850;25.119;66.36;0.88693;3;04/09/2020 15:30
19.798;0.24945;30.023;1.9942;2.8768;16.942;80.028;0.924185772;0.24881;20.04;56708;25.45;66.446;0.88256;3;04/09/2020 15:40
19.762;0.2507;29.831;1.9965;2.8351;17.291;79.833;0.859751226;0.25229;19.842;56065;25.134;66.222;0.88636;3;04/09/2020 15:50
19.941;0.24682;29.99;2.0016;2.8705;17.11;80.166;0.867865946;0.24802;20.245;56257;25.495;66.375;0.88847;3;04/09/2020 16:00
19.759;0.24846;29.878;1.9921;2.8424;17.101;80.197;0.87434361;0.24669;20.001;56381;24.926;66.465;0.8843;3;04/09/2020 16:10
19.678;0.24865;29.835;1.9845;2.8592;17.177;80.137;0.875118004;0.24918;20.018;56378;25.089;67.466;0.89187;3;04/09/2020 16:20
20.013;0.24942;30.199;2.0084;2.8492;17.018;80.114;0.933460642;0.25204;19.904;56111;24.774;67.567;0.90331;3;04/09/2020 16:30
20.158;0.25055;29.964;2.0172;2.8412;17.191;80.03;0.900385789;0.25108;19.903;56970;25.125;68.175;0.89802;3;04/09/2020 16:40
19.949;0.25388;29.905;1.9971;2.8623;17.249;80.047;0.871073717;0.24995;19.732;56924;24.8;68.728;0.90782;3;04/09/2020 16:50
20.178;0.25023;30.132;1.9985;2.855;17.286;80.033;0.921476981;0.25214;20.537;56506;24.745;69.708;0.90645;3;04/09/2020 17:00
20.208;0.24791;30.034;1.9782;2.8474;17.054;80.256;0.847712478;0.24865;20.203;56248;25.323;69.298;0.90356;3;04/09/2020 17:10
19.975;0.25205;29.973;1.9836;2.8308;17.229;79.998;0.929974992;0.24631;19.939;56295;25.303;69.981;0.91074;3;04/09/2020 17:20
20.129;0.2505;29.834;2.0174;2.8702;17.256;80.101;0.899360075;0.24828;19.889;56062;24.67;70.422;0.91116;3;04/09/2020 17:30
20.085;0.25117;29.984;2.0044;2.8236;17.039;80.099;0.992004654;0.25074;19.849;55907;25.343;70.073;0.90953;3;04/09/2020 17:40
20.032;0.25003;30.255;2;2.8105;17.046;79.947;0.880367449;0.25426;20.059;56298;24.84;70.538;0.90678;3;04/09/2020 17:50
19.989;0.2466;29.959;1.9952;2.8214;17.312;79.911;0.91986369;0.25434;19.914;56725;25.258;70.532;0.89941;3;04/09/2020 18:00
19.756;0.25055;29.878;1.9941;2.843;17.289;79.873;0.910724614;0.24849;20.281;56922;25.196;70.159;0.91126;3;04/09/2020 18:10
19.93;0.25324;29.782;2.0094;2.8586;17.067;80.262;0.860498861;0.25033;19.863;56044;25.289;70.195;0.90649;3;04/09/2020 18:20
20.022;0.24849;29.979;1.9982;2.8563;17.018;79.856;0.931381068;0.25314;19.963;55583;25.059;70.247;0.9007;3;04/09/2020 18:30
20.037;0.24873;29.925;2.0098;2.9134;17.069;80.01;0.812398734;0.25331;19.95;57053;25.483;69.925;0.90494;3;04/09/2020 18:40
19.855;0.25081;30.076;1.9999;2.883;17.025;79.793;0.818985548;0.24975;20.006;56218;25.274;69.364;0.90197;3;04/09/2020 18:50
19.939;0.25062;30.006;2.0061;2.8775;17.213;79.812;0.849256214;0.24946;20.121;55596;24.658;69.179;0.8892;3;04/09/2020 19:00
19.876;0.24696;30.17;1.9929;2.8295;17.114;80.066;0.951384924;0.24943;19.788;56551;25.756;68.894;0.89435;3;04/09/2020 19:10
19.969;0.2506;30.126;1.9924;2.875;17.074;80.195;0.935178781;0.24717;20.155;56367;24.91;69.127;0.8957;3;04/09/2020 19:20
20.252;0.25149;29.664;2.0034;2.8441;17.012;79.967;0.854704546;0.25211;20.119;56133;24.981;68.987;0.89871;3;04/09/2020 19:30
20.069;0.25027;29.824;2.0026;2.8231;17.182;79.811;0.888929848;0.25017;20.112;57019;25.093;68.658;0.88291;3;04/09/2020 19:40
19.872;0.24802;29.941;2.012;2.8065;17.129;80.068;0.868043742;0.24622;20.04;55714;25.943;68.967;0.89051;3;04/09/2020 19:50
20.249;0.25032;30.175;1.9957;2.8882;17.048;79.969;0.909099677;0.24898;19.9;56637;24.418;69.029;0.90522;3;04/09/2020 20:00
